Nama Kost,Tipe,Harga,Harga_Int,Lokasi,Lokasi Clean,Deskripsi,Spesifikasi Kamar,Fasilitas Kamar,Fasilitas Kamar Mandi,Fasilitas Umum,Fasilitas Parkir,Fasilitas Lain,Link,lat,lon
Kost Icha Cikutra Tipe A Cibeunying Kidul Bandung,Putri,Rp900.000,900000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.2 km), Alfamart (2.2 km), Masjid Al Barokah (1.3 km), Bank BJB Weekend Banking (2.0 km), Universitas Widyatama (734 m), RS Ibu dan Anak Al Islam (713 m).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal","K. Mandi Dalam, Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, R. Cuci, R. Tamu, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran, Pengurus Kos, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-icha-cikutra-tipe-a-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.899423817590267,107.6516393403426
Kost Hdci Tipe A Coblong Bandung,Putra,Rp3.000.000,3000000,Coblong,Coblong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (1.8 km), Circle K (1.8 km), Masjid Pusdai (1.2 km), Bank Mandiri Bandung Priority Banking Soerapatti (1.8 km), Universitas Padjadjaran Kampus Dipatiukur (1.4 km), RS Khusus Gigi dan Mulut UNPAD (1.1 km).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, TV, Meja Rias, Lemari / Storage, Jendela, Guling, Cermin, Bantal","K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower","WiFi, Kulkas, Mesin Cuci, Penjaga Kos, Dispenser, Dapur, Rice Cooker, Pengurus Kos, Jual Makanan, TV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-hdci-tipe-a-coblong-bandung?redirection_source=landing%20area,-6.880605170339397,107.6127633272238
Kost Keys Co Living Suites Cibeunying Kidul Bandung,Campur,Rp4.500.000,4500000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Cintaasih (2.4 km), Alfamart (2.0 km), Masjid Al Barokah (1.5 km), Bank BJB Weekend Banking (2.1 km), Universitas Widyatama (571 m), RS Ibu dan Anak Al Islam (891 m).","5 x 5 meter, Tidak termasuk listrik","AC, Kasur, Lemari / Storage, Meja makan, Jendela, Guling, Dapur Pribadi, Cermin, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, R. Cuci, Kulkas, Penjaga Kos, R. Jemur, R. Makan, Mushola, Dispenser, Dapur, Jemuran","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-keys-co-living-suites-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.900464521795148,107.6497580114925
Kost Amanda Tipe B Antapani Bandung,Putri,Rp1.200.000,1200000,Kecamatan Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (1.8 km), Alfamart A Yani 419 (808 m), Masjid Al Barokah (650 m), Bank BJB Weekend Banking (2.3 km), Universitas Widyatama (1.7 km), RS Ibu dan Anak Grha Bunda (34 m).","3 x 3 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal","Kloset Duduk, K. Mandi Luar, Shower","WiFi, Kulkas, R. Tamu, Dispenser, Dapur, Jemuran, Pengurus Kos, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-amanda-tipe-b-antapani-bandung?redirection_source=landing%20area,-6.915932377042572,107.66023695563837
Kost Menimurah Tipe Standart Cibeunying Kaler Bandung,Putri,Rp500.000,500000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.3 km), Alfamart Bojong Koneng (1.3 km), Christian Church Pasundan Awiligar (2.1 km), Bank BJB Weekend Banking (1.4 km), Institut Teknologi Nasional Bandung (408 m), RS Ibu dan Anak Al Islam (1.3 km).","2 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Kursi","Kloset Jongkok, K. Mandi Luar, Ember mandi, Bak mandi","WiFi, R. Cuci, R. Tamu, R. Jemur, R. Makan, Dapur, Jemuran, Pengurus Kos, Balcon, R. Keluarga",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-menimurah-tipe-standart-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.887250777208872,107.62729758995442
Kost Baitul Jamil Guesthause Cimenyan Bandung,Putri,Rp1.600.000,1600000,Kecamatan Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Gaul (2.0 km), Alfamart Bojong Koneng (1.3 km), Christian Church Pasundan Awiligar (871 m), Bank BJB Weekend Banking (2.6 km), Institut Teknologi Bandung (2.6 km), RS Ibu dan Anak Al Islam (2.4 km).","5 x 3.5 meter, Tidak termasuk listrik","AC, Kasur, Lemari / Storage, Jendela, Cermin, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower","R. Cuci, Kulkas, R. Tamu, R. Jemur, R. Makan, Mushola, R. Santai, Dispenser, Dapur, Jemuran","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kabupaten-bandung-kost-putri-eksklusif-kost-baitul-jamil-guesthause-cimenyan-bandung?redirection_source=landing%20area,-6.881224135477147,107.66219763935072
Kost Orange Tipe Studio A Antapani Bandung,Putri,Rp650.000,650000,Kecamatan Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.8 km), PT. Indomarco Prismatama (1.4 km), Masjid Al Barokah (709 m), Bank Mandiri Bandung MTC (3.0 km), Universitas Widyatama (2.3 km), RS Ibu dan Anak Grha Bunda (1.2 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal, Kursi, Cleaning service","Kloset Jongkok, K. Mandi Luar, Wastafel, Ember mandi, Bak mandi","WiFi, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran, Pengurus Kos, Balcon, K. Mandi Luar","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-orange-tipe-studio-a-antapani-bandung?redirection_source=landing%20area,-6.917563090922159,107.66008178651902
Kost Ibu Parto Tipe D Antapani Bandung,Campur,Rp1.150.000,1150000,Kecamatan Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Cimuncang 2 (1.9 km), Masjid Al Barokah (821 m), Sekolah Tinggi Ilmu Kesehatan Dharma Husada (727 m).","3 x 5 meter, Tidak termasuk listrik","AC, Kasur, Lemari / Storage, Jendela, Bantal","Kloset Duduk, Ember mandi, Shower","R. Cuci, Kulkas, R. Jemur, Mushola, R. Santai, Dispenser, Dapur, Jemuran, CCTV, Gazebo",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-ibu-parto-type-b-antapani-bandung?redirection_source=landing%20area,-6.919501967491181,107.66138829394434
Kost Mas Sugeng Cibeunying Kidul Bandung,Campur,Rp900.000,900000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses jalan raya, berlokasi dekat dengan Alfamart Cimuncang 2 (828 m), Christian Church Pasundan Awiligar (2.7 km), Universitas Widyatama (710 m), RS Umum Santo Yusup (291 m).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Cermin, Bantal, Wastafel, Kursi","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, Jemuran",Parkir Motor,,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-mas-sugeng-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.896639619892789,107.65040518929987
Kost 19C Tipe D Kiaracondong Bandung,Campur,Rp1.500.000,1500000,Kiaracondong,Kiaracondong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Berkah Bahari (2.4 km), Alfamart West Cikutra (3.0 km), Masjid Al Barokah (613 m), Bank BJB Weekend Banking (2.5 km), Universitas Widyatama (1.9 km), RS Ibu dan Anak Grha Bunda (277 m).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Jemuran, Pengurus Kos, CCTV, Balcon",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-19c-tipe-d-kiaracondong-bandung?redirection_source=landing%20area,-6.924312819511486,107.64732785779415
Kost Strategis Batununggal Bandung,Campur,Rp750.000,750000,Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Permata (1.0 km), Alfamart A Yani 419 (399 m), Masjid Al Jihad (1.5 km), Universitas Padjadjaran Kampus Dipatiukur (3.3 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Meja, TV, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, R. Jemur, Pengurus Kos, TV, K. Mandi Luar","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-campur-eksklusif-kost-strategis-batununggal-bandung-1?redirection_source=landing%20area,-6.926228820179626,107.64242956322838
Kost Pak Slamet Tipe A Antapani Bandung,Putri,Rp450.000,450000,Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Cimuncang 2 (1.9 km), Masjid Al Barokah (790 m), Sekolah Tinggi Ilmu Kesehatan Dharma Husada (705 m).","3 x 2 meter, Termasuk listrik","Kasur, Lemari / Storage","Kloset Jongkok, K. Mandi Luar, Ember mandi","R. Jemur, Dispenser, Dapur","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-pak-slamet-tipe-a-antapani-bandung?redirection_source=landing%20area,-6.918609917831515,107.6617069427568
Kost DGreen Cibeunying Kaler Bandung,Putri,Rp1.100.000,1100000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Permata (2.2 km), Alfamart Bojong Koneng (513 m), Masjid Pusdai (1.9 km), Bank BJB Weekend Banking (2.3 km), Universitas Widyatama (307 m), RS Ibu dan Anak Al Islam (1.2 km).","3 x 4 meter, Tidak termasuk listrik","Kasur, Lemari / Storage","K. Mandi Dalam, Ember mandi, Bak mandi","WiFi, Dapur, Pengurus Kos",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-dgreen-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.8872883608008975,107.63088646624578
Kost Mardi Tipe A Antapani Bandung,Putra,Rp1.000.000,1000000,Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.8 km), PT. Indomarco Prismatama (1.4 km), Masjid Al Barokah (724 m), Bank Mandiri Bandung MTC (2.9 km), Universitas Widyatama (2.3 km), RS Ibu dan Anak Grha Bunda (1.2 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Jendela, Bantal, Kipas Angin","K. Mandi Dalam, Kloset Duduk, Ember mandi","WiFi, R. Cuci, Mesin Cuci, Penjaga Kos, R. Jemur, Dapur, Jemuran, Pengurus Kos, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-mardi-tipe-a-antapani-bandung?redirection_source=landing%20area,-6.919547493604358,107.6587642258465
Kost Sukamulus Cibeunying Kidul Bandung,Campur,Rp450.000,450000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (3.1 km), Alfamart A Yani 419 (284 m), Masjid Pusdai (1.6 km), Bank Mandiri Bandung Priority Banking Soerapatti (2.6 km), Institut Teknologi Nasional Bandung (1.2 km), RS Umum Santo Yusup (583 m).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Ventilasi, Jendela, Cermin, Bantal, Cleaning service","Kloset Jongkok, K. Mandi Luar, Ember mandi, Shower, Bak mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran, Pengurus Kos, CCTV, Gazebo","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-sukamulus-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.897761800313552,107.65098367128199
Kost Pelangi Cimenyan Bandung,Campur,Rp950.000,950000,Kecamatan Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Rumah Makan Pondok (3.5 km), Alfamart Bojong Koneng (1.3 km), Christian Church Pasundan Awiligar (1.7 km), Universitas Widyatama (1.5 km), RS Umum Santo Yusup (2.5 km).","3 x 4 meter, Tidak termasuk listrik","Ventilasi, Jendela","K. Mandi Dalam, Kloset Jongkok, Ember mandi","R. Jemur, Dapur, Jemuran, Balcon","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kabupaten-bandung-kost-campur-murah-kost-pelangi-cimenyan-bandung?redirection_source=landing%20area,-6.878790334482858,107.66442889704504
Kost Moluska By Ibu Susi Tipe A Cibeunying Kidul Bandung,Putri,Rp600.000,600000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (2.8 km), Alfamart (1.2 km), Christian Church Pasundan Awiligar (1.4 km), Bank BJB Weekend Banking (2.4 km), Institut Teknologi Nasional Bandung (594 m), RS Ibu dan Anak Al Islam (1.8 km).","3 x 2 meter, Termasuk listrik","Kasur, Bantal","Kloset Jongkok, Shower","WiFi, R. Cuci, R. Tamu, R. Jemur, R. Makan, R. Santai, Dispenser, Dapur, Jemuran, Rice Cooker",,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-moluska-by-ibu-susi-tipe-a-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.898738927332025,107.64894234631711
Kost Baru Cibeunying Kaler Bandung,Campur,Rp1.800.000,1800000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (3.0 km), Alfamart (1.4 km), Christian Church Pasundan Awiligar (1.5 km), Bank BJB Weekend Banking (2.3 km), Institut Teknologi Nasional Bandung (524 m), RS Ibu dan Anak Al Islam (1.6 km).","3 x 4.5 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Kulkas, Laundry, R. Jemur, Dapur, Jemuran, Pengurus Kos, Jual Makanan, CCTV, Rooftop",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-baru-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.886747165622465,107.62707473175305
Kost No 73 Tipe A Cibeunying Kaler Bandung,Putra,Rp1.000.000,1000000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Boemi Mitoha (786 m), Alfamart A Yani 419 (1.3 km), Masjid Pusdai (725 m), Institut Teknologi Nasional Bandung (612 m), Sinar Abadi Balubur Town Square (2.5 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Kursi","Kloset Duduk, K. Mandi Luar, Ember mandi, Bak mandi","WiFi, Laundry, R. Jemur, R. Santai, Dapur","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-no-73-tipe-a-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.886875372873167,107.62822517385796
Kost Sidomukti 30 Tipe A Cibeunying Kaler Bandung,Putra,Rp925.000,925000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (2.0 km), Alfamart (2.9 km), Christian Church Pasundan Awiligar (1.7 km), Bank BJB Weekend Banking (1.8 km), Institut Teknologi Bandung (2.1 km), RS Ibu dan Anak Al Islam (1.9 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Bantal, Kursi","Kloset Duduk, Kloset Jongkok, K. Mandi Luar, Wastafel, Shower, Air panas, Bak mandi","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, R. Jemur, Jemuran, R. Keluarga, K. Mandi Luar","Parkir Mobil, Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putra-murah-kost-sidomukti-30-tipe-a-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.8856141480514985,107.62907961804142
Kost Pak Resmana Cibeunying Kidul Bandung,Putri,Rp750.000,750000,Kecamatan Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.9 km), Alfamart (2.0 km), Masjid Al Barokah (1.7 km), Bank BJB Weekend Banking (2.5 km), Universitas Widyatama (141 m), RS Ibu dan Anak Al Islam (1.4 km).","3.5 x 2 meter, Termasuk listrik","Kasur, Lemari / Storage","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran, Pengurus Kos, Jual Makanan, Rooftop, Gazebo",,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kos-pak-resmana-cibeunying-kidul-bandung-2?redirection_source=landing%20area,-6.8968920251155295,107.65004049542787
Kost Depok Tipe B Antapani Bandung,Campur,Rp1.300.000,1300000,Kecamatan Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (3.0 km), PT. Indomarco Prismatama (1.3 km), Masjid Al Barokah (693 m), Bank Mandiri Bandung MTC (3.1 km), Universitas Widyatama (2.2 km), RS Ibu dan Anak Grha Bunda (1.3 km).","4.5 x 4.5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal, Wastafel, Kursi","Kloset Jongkok, K. Mandi Luar, Wastafel, Ember mandi, Shower, Bak mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Dapur, Jemuran, Pengurus Kos, CCTV, Kartu Akses, Locker","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-depok-tipe-b-antapani-bandung?redirection_source=landing%20area,-6.917948514403363,107.66119635701791
Kost Crysant House Tipe B Cibeunying Kaler Bandung,Campur,Rp1.350.000,1350000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (2.2 km), Alfamart (854 m), Christian Church Pasundan Awiligar (2.2 km), Bank BJB Weekend Banking (1.3 km), Institut Teknologi Nasional Bandung (724 m), RS Ibu dan Anak Al Islam (1.5 km).","3 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Penjaga Kos, R. Jemur, R. Santai, Dapur, Jemuran, Pengurus Kos, CCTV, Joglo","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-crysant-house-tipe-b-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.886404572150945,107.62815504549329
Kost Bu Sur Tipe A Cibeunying Kidul Bandung,Putri,Rp600.000,600000,Kecamatan Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.3 km), Alfamart Cimuncang 2 (842 m), Masjid Al Barokah (1.2 km), Bank BJB Weekend Banking (2.1 km), Universitas Widyatama (690 m), RS Khusus Gigi dan Mulut UNPAD (3.0 km).","2 x 2 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal, Kursi","Kloset Duduk, Kloset Jongkok, K. Mandi Luar, Ember mandi, Shower, Bak mandi","WiFi, R. Jemur, R. Santai, Dispenser, Dapur, Jemuran, Pengurus Kos, Balcon, Taman, TV","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-bu-sur-tipe-a-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.89799661524652,107.65024284358006
Kost Elroi Bojong Koneng Atas Cikutra Tipe A2 Cimenyan Bandung,Putra,Rp1.600.000,1600000,Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Pondok (3.0 km), Alfamart (2.3 km), Christian Church Pasundan Awiligar (1.4 km), Bank BJB Weekend Banking (3.4 km), Universitas Widyatama (1.1 km), RS Ibu dan Anak Al Islam (2.5 km).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower, Air panas","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dispenser, Dapur, Jemuran","Parkir Motor, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kabupaten-bandung-kost-putra-eksklusif-kost-elroi-bojong-koneng-atas-cikutra-tipe-a2-cimenyan-bandung-2?redirection_source=landing%20area,-6.879255665069881,107.66242930868135
Kost Patma Tipe F Cibeunying Kaler Bandung,Putri,Rp650.000,650000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (2.1 km), Alfamart (2.9 km), Christian Church Pasundan Awiligar (1.8 km), Bank BJB Weekend Banking (1.7 km), Institut Teknologi Nasional Bandung (782 m), RS Ibu dan Anak Al Islam (1.9 km).","2.7 x 3.5 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Jendela, Bantal","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, Kulkas, R. Jemur, Dapur, Jemuran, Pengurus Kos",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-patma-tipe-f-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.88766076738523,107.62729761575858
Kost Bengawan 83 Tipe B Bandung Wetan Bandung,Campur,Rp1.350.000,1350000,Bandung Wetan,Bandung Wetan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Boemi Mitoha (746 m), Alfamart A Yani 419 (988 m), Masjid Al Jihad (748 m), Bank BJB Weekend Banking (554 m), Universitas Padjadjaran Kampus Dipatiukur (2.4 km), RS Ibu dan Anak Limijati (1.9 km).","3.5 x 3.5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal, Kursi, Kipas Angin, Cleaning service","Kloset Duduk, K. Mandi Luar, Shower, Air panas","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dispenser","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-bengawan-83-tipe-b-bandung-wetan-bandung-2?redirection_source=landing%20area,-6.905069733111567,107.61575621675425
Kost Anyer Batununggal Bandung,Putri,Rp750.000,750000,Kecamatan Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (2.6 km), Alfamart A Yani 419 (809 m), Church In Bandung (2.1 km), Citibank Indonesia (2.5 km), Institut Teknologi Nasional Bandung (2.2 km), RS Umum Santo Yusup (1.4 km).","3 x 3 meter, Termasuk listrik","Kasur, Guling, Bantal","Kloset Duduk, K. Mandi Luar, Bak mandi","WiFi, R. Jemur, Dispenser, Dapur, Jemuran, K. Mandi Luar","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-anyer-batununggal-bandung?redirection_source=landing%20area,-6.928600188763558,107.64069117014851
Kost Manteron Tipe A Cibeunying Kaler Bandung,Putra,Rp900.000,900000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Pondok (909 m), Alfamart Bojong Koneng (1.5 km), Masjid Pusdai (681 m), Institut Teknologi Nasional Bandung (630 m), Sinar Abadi Balubur Town Square (2.3 km).","2 x 3 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Cermin, Bantal","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, Mushola, Dapur, Jemuran, Pengurus Kos, Jual Makanan, Balcon, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-manteron-tipe-a-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.8847475063294,107.6293579099162
